2.00,1595.00,260000.00,4.00
2.00,1595.00,339000.00,4.00
2.00,1596.00,221000.00,4.00
2.00,1596.00,262000.00,3.00
2.00,1596.00,298000.00,3.00
2.00,1596.00,345000.00,3.00
2.00,1596.00,370000.00,2.00
2.00,1598.00,484000.00,2.00
2.00,1601.00,124100.00,3.00
2.00,1603.00,183200.00,4.00
2.00,1604.00,270890.00,3.00
2.00,1605.00,228000.00,4.00
2.00,1605.00,239900.00,3.00
2.00,1606.00,353767.00,4.00
2.00,1608.00,165750.00,4.00
3.00,1608.00,351000.00,3.00
2.00,1609.00,204750.00,4.00
2.00,1612.00,277000.00,3.00
2.00,1614.00,168000.00,3.00
2.00,1616.00,215000.00,3.00
2.00,1616.00,227887.00,4.00
2.00,1616.00,335000.00,3.00
3.00,1618.00,345000.00,3.00
2.00,1621.00,260000.00,3.00
2.00,1623.00,300000.00,2.00
3.00,1624.00,249900.00,3.00
2.00,1624.00,275000.00,3.00
2.00,1624.00,289000.00,3.00
4.00,1624.00,839000.00,4.00
2.00,1627.00,223000.00,4.00
3.00,1627.00,391000.00,3.00
2.00,1628.00,151000.00,4.00
3.00,1632.00,152000.00,3.00
2.00,1632.00,255000.00,3.00
2.00,1636.00,250000.00,3.00
2.00,1637.00,220702.00,2.00
1.00,1638.00,170725.00,3.00
2.00,1638.00,180000.00,4.00
2.00,1638.00,187000.00,3.00
2.00,1638.00,191675.00,3.00
2.00,1638.00,201500.00,4.00
1.00,1638.00,203000.00,2.00
2.00,1638.00,210000.00,2.00
2.00,1638.00,229900.00,2.00
2.00,1638.00,230000.00,2.00
1.00,1638.00,275000.00,2.00
1.00,1639.00,388000.00,3.00
3.00,1642.00,318000.00,3.00
1.00,1643.00,99000.00,3.00
2.00,1646.00,150000.00,3.00
2.00,1650.00,173000.00,3.00
2.00,1650.00,276500.00,3.00
2.00,1652.00,185000.00,3.00
3.00,1653.00,275000.00,4.00
2.00,1654.00,250000.00,2.00
2.00,1654.00,299000.00,2.00
2.00,1655.00,386222.00,3.00
2.00,1656.00,166357.00,4.00
2.00,1656.00,185000.00,3.00
2.00,1659.00,328578.00,4.00
2.00,1660.00,280000.00,2.00
2.00,1664.00,200000.00,3.00
2.00,1666.00,213000.00,3.00
2.00,1667.00,255000.00,3.00
3.00,1668.00,270000.00,3.00
2.00,1669.00,168750.00,3.00
2.00,1670.00,157296.00,3.00
2.00,1671.00,175000.00,3.00
2.00,1672.00,265000.00,3.00
2.00,1676.00,155000.00,3.00
2.00,1676.00,247000.00,3.00
2.00,1677.00,195500.00,3.00
2.00,1678.00,238000.00,3.00
3.00,1680.00,209200.00,3.00
3.00,1680.00,225000.00,3.00
3.00,1680.00,228500.00,3.00
3.00,1680.00,261500.00,3.00
2.00,1680.00,285000.00,3.00
2.00,1680.00,295000.00,3.00
2.00,1680.00,299000.00,3.00
2.00,1680.00,320000.00,3.00
2.00,1680.00,326000.00,3.00
1.00,1682.00,285000.00,3.00
1.00,1683.00,365000.00,3.00
2.00,1685.00,182000.00,4.00
2.00,1685.00,235301.00,4.00
2.00,1686.00,239000.00,3.00
2.00,1690.00,136500.00,2.00
1.00,1690.00,334150.00,2.00
2.00,1691.00,430922.00,3.00
2.00,1695.00,138000.00,2.00
2.00,1695.00,179000.00,4.00
2.00,1697.00,400000.00,3.00
3.00,1700.00,230000.00,3.00
2.00,1703.00,299000.00,4.00
2.00,1704.00,115000.00,3.00
2.00,1704.00,236000.00,2.00
2.00,1704.00,258182.00,3.00
2.00,1704.00,264900.00,3.00
2.00,1704.00,279998.00,3.00
3.00,1704.00,285000.00,3.00
3.00,1704.00,334900.00,3.00
2.00,1711.00,161500.00,3.00
2.00,1712.00,168000.00,5.00
1.00,1713.00,266000.00,3.00
2.00,1714.00,174313.00,4.00
2.00,1715.00,199500.00,4.00
2.00,1715.00,230000.00,4.00
2.00,1716.00,180400.00,3.00
2.00,1716.00,259999.00,4.00
3.00,1716.00,260000.00,3.00
3.00,1716.00,260000.00,3.00
2.00,1718.00,361948.00,4.00
3.00,1720.00,240000.00,3.00
2.00,1720.00,290000.00,3.00
1.00,1721.00,135000.00,3.00
2.00,1721.00,294173.00,4.00
3.00,1723.00,240000.00,3.00
2.00,1724.00,258000.00,4.00
1.00,1727.00,380000.00,3.00
2.00,1728.00,220000.00,3.00
2.00,1730.00,295000.00,3.00
3.00,1734.00,230000.00,4.00
2.00,1734.00,235000.00,4.00
2.00,1735.00,288000.00,3.00
3.00,1736.00,195000.00,4.00
2.00,1736.00,240000.00,3.00
2.00,1738.00,235000.00,3.00
3.00,1739.00,221000.00,4.00
2.00,1740.00,176250.00,3.00
2.00,1740.00,211500.00,4.00
3.00,1743.00,309000.00,3.00
2.00,1744.00,416767.00,4.00
2.00,1746.00,300000.00,3.00
3.00,1748.00,271000.00,3.00
3.00,1748.00,295000.00,3.00
2.00,1751.00,225000.00,4.00
2.00,1751.00,250000.00,3.00
2.00,1754.00,174900.00,1.00
3.00,1754.00,290000.00,3.00
2.00,1758.00,217500.00,3.00
2.00,1762.00,215000.00,3.00
2.00,1762.00,275000.00,3.00
3.00,1763.00,260000.00,2.00
2.00,1766.00,207000.00,4.00
3.00,1768.00,200000.00,3.00
3.00,1768.00,234000.00,3.00
4.00,1768.00,235000.00,4.00
3.00,1768.00,265000.00,4.00
2.00,1768.00,290000.00,3.00
2.00,1768.00,300000.00,3.00
2.00,1770.00,182587.00,3.00
2.00,1770.00,220000.00,4.00
2.00,1776.00,205000.00,3.00
2.00,1776.00,210000.00,4.00
2.00,1776.00,221250.00,4.00
2.00,1776.00,234000.00,3.00
1.00,1779.00,260000.00,3.00
3.00,1780.00,296000.00,3.00
3.00,1780.00,305000.00,3.00
3.00,1780.00,329000.00,3.00
2.00,1782.00,365000.00,3.00
3.00,1788.00,427500.00,2.00
2.00,1789.00,243450.00,3.00
3.00,1789.00,338818.00,3.00
3.00,1789.00,338818.00,3.00
3.00,1789.00,338818.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345256.00,3.00
3.00,1789.00,345257.00,3.00
3.00,1789.00,345500.00,3.00
3.00,1789.00,345526.00,3.00
3.00,1789.00,392315.00,3.00
3.00,1789.00,400000.00,3.00
3.00,1789.00,412695.00,3.00
3.00,1789.00,422885.00,3.00
3.00,1789.00,422885.00,3.00
3.00,1789.00,430000.00,3.00
3.00,1789.00,430100.00,3.00
3.00,1789.00,441000.00,3.00
3.00,1789.00,446322.00,3.00
3.00,1789.00,448360.00,3.00
3.00,1789.00,449999.00,3.00
3.00,1789.00,489999.00,3.00
3.00,1789.00,490000.00,3.00
3.00,1789.00,499999.00,3.00
3.00,1792.00,395000.00,3.00
2.00,1795.00,351000.00,3.00
2.00,1798.00,238861.00,4.00
2.00,1799.00,205000.00,4.00
2.00,1800.00,207000.00,4.00
3.00,1800.00,310000.00,4.00
2.00,1800.00,362305.00,3.00
2.00,1801.00,294900.00,3.00
2.00,1801.00,346210.00,4.00
3.00,1802.00,330000.00,3.00
2.00,1804.00,344000.00,3.00
2.00,1808.00,262500.00,4.00
2.00,1810.00,195000.00,3.00
2.00,1810.00,345746.00,3.00
2.00,1811.00,263500.00,3.00
3.00,1814.00,233000.00,3.00
2.00,1815.00,147970.00,3.00
2.00,1816.00,240000.00,4.00
2.00,1818.00,295000.00,3.00
2.00,1820.00,200000.00,3.00
2.00,1820.00,224000.00,3.00
2.00,1825.00,254000.00,3.00
2.00,1825.00,275000.00,3.00
2.00,1828.00,250000.00,3.00
2.00,1829.00,184500.00,4.00
2.00,1830.00,218000.00,3.00
2.00,1830.00,254172.00,3.00
2.00,1830.00,387731.00,4.00
3.00,1834.00,257000.00,4.00
3.00,1834.00,265000.00,4.00
3.00,1834.00,265000.00,4.00
3.00,1834.00,285000.00,4.00
2.00,1838.00,249500.00,3.00
2.00,1838.00,356000.00,3.00
3.00,1841.00,235000.00,3.00
3.00,1841.00,295000.00,3.00
3.00,1841.00,310000.00,4.00
3.00,1841.00,310500.00,3.00
3.00,1841.00,315000.00,4.00
3.00,1841.00,325000.00,3.00
3.00,1841.00,329000.00,3.00
3.00,1841.00,340000.00,4.00
3.00,1842.00,283500.00,3.00
2.00,1843.00,254200.00,3.00
2.00,1843.00,298000.00,3.00
2.00,1844.00,241000.00,4.00
2.00,1844.00,270000.00,3.00
2.00,1847.00,171799.00,3.00
3.00,1851.00,182587.00,4.00
1.00,1851.00,277000.00,4.00
3.00,1851.00,305000.00,4.00
2.00,1856.00,215000.00,4.00
2.00,1857.00,285000.00,3.00
2.00,1857.00,291000.00,3.00
2.00,1859.00,170000.00,4.00
3.00,1865.00,340000.00,4.00
3.00,1868.00,250000.00,3.00
3.00,1869.00,239900.00,3.00
3.00,1869.00,239900.00,3.00
2.00,1871.00,230000.00,4.00
3.00,1871.00,264000.00,3.00
2.00,1871.00,360552.00,4.00
2.00,1872.00,213675.00,4.00
3.00,1872.00,310000.00,3.00
3.00,1875.00,235000.00,3.00
2.00,1876.00,243500.00,4.00
2.00,1876.00,299940.00,4.00
3.00,1876.00,365000.00,4.00
2.00,1878.00,260000.00,2.00
3.00,1881.00,475000.00,4.00
2.00,1882.00,219000.00,3.00
2.00,1887.00,190000.00,4.00
2.00,1888.00,325000.00,4.00
3.00,1890.00,137721.00,4.00
3.00,1892.00,189836.00,4.00
2.00,1893.00,191000.00,2.00
2.00,1896.00,345000.00,3.00
3.00,1897.00,255000.00,3.00
3.00,1899.00,249000.00,4.00
3.00,1900.00,221144.00,3.00
2.00,1900.00,361745.00,4.00
3.00,1902.00,230000.00,3.00
2.00,1904.00,261000.00,4.00
3.00,1904.00,272000.00,3.00
3.00,1904.00,307000.00,3.00
2.00,1905.00,500000.00,3.00
2.00,1910.00,300500.00,4.00
3.00,1912.00,280000.00,3.00
3.00,1912.00,296000.00,3.00
3.00,1914.00,328360.00,4.00
3.00,1915.00,240000.00,4.00
3.00,1915.00,351300.00,4.00
3.00,1916.00,275000.00,3.00
3.00,1916.00,295000.00,3.00
2.00,1917.00,170000.00,4.00
3.00,1918.00,250000.00,2.00
2.00,1920.00,224000.00,2.00
2.00,1921.00,254200.00,4.00
3.00,1921.00,307500.00,3.00
3.00,1922.00,284686.00,3.00
3.00,1926.00,278000.00,2.00
3.00,1926.00,300000.00,4.00
2.00,1928.00,280000.00,4.00
3.00,1929.00,485000.00,4.00
3.00,1936.00,235000.00,4.00
3.00,1939.00,215000.00,4.00
3.00,1939.00,423000.00,4.00
3.00,1940.00,208000.00,4.00
2.00,1943.00,179580.00,4.00
3.00,1953.00,205000.00,4.00
2.00,1953.00,207744.00,4.00
3.00,1953.00,255000.00,3.00
1.00,1955.00,166357.00,4.00
3.00,1960.00,200000.00,3.00
3.00,1961.00,347029.00,3.00
2.00,1962.00,240971.00,3.00
3.00,1964.00,315000.00,4.00
3.00,1964.00,318000.00,4.00
2.00,1966.00,269575.00,2.00
2.00,1968.00,114000.00,3.00
3.00,1968.00,205000.00,4.00
2.00,1968.00,248000.00,3.00
2.00,1968.00,250000.00,3.00
3.00,1968.00,462500.00,3.00
3.00,1976.00,225000.00,3.00
3.00,1976.00,259900.00,3.00
2.00,1976.00,295000.00,3.00
2.00,1976.00,320000.00,3.00
2.00,1976.00,325000.00,3.00
3.00,1980.00,432500.00,3.00
2.00,1981.00,305000.00,3.00
2.00,1982.00,298000.00,4.00
2.00,1986.00,265000.00,3.00
3.00,1988.00,307000.00,3.00
2.00,1991.00,225000.00,4.00
2.00,1993.00,287417.00,4.00
4.00,1995.00,120000.00,4.00
2.00,2002.00,445000.00,4.00
2.00,2004.00,315000.00,4.00
3.00,2012.00,314000.00,3.00
3.00,2014.00,119900.00,3.00
2.00,2016.00,399000.00,3.00
3.00,2021.00,268000.00,4.00
3.00,2021.00,321900.00,4.00
3.00,2021.00,325000.00,4.00
3.00,2021.00,355000.00,4.00
3.00,2021.00,369900.00,4.00
3.00,2025.00,228000.00,3.00
2.00,2025.00,677048.00,3.00
3.00,2026.00,231200.00,4.00
3.00,2028.00,138000.00,4.00
3.00,2028.00,336000.00,3.00
3.00,2030.00,270000.00,4.00
2.00,2034.00,205000.00,3.00
2.00,2049.00,395500.00,3.00
3.00,2052.00,415000.00,3.00
2.00,2053.00,450000.00,4.00
2.00,2054.00,381942.00,4.00
2.00,2056.00,275000.00,4.00
2.00,2056.00,285000.00,4.00
4.00,2056.00,367000.00,4.00
3.00,2058.00,165000.00,4.00
3.00,2058.00,320000.00,3.00
2.00,2064.00,274900.00,3.00
1.00,2068.00,460000.00,3.00
2.00,2070.00,302000.00,3.00
2.00,2070.00,305000.00,3.00
2.00,2070.00,308000.00,3.00
2.00,2070.00,318000.00,3.00
3.00,2072.00,268000.00,3.00
3.00,2072.00,345000.00,4.00
3.00,2074.00,325000.00,3.00
2.00,2074.00,338500.00,3.00
2.00,2074.00,352000.00,3.00
3.00,2075.00,317000.00,4.00
3.00,2084.00,308000.00,3.00
4.00,2085.00,256054.00,5.00
3.00,2085.00,408431.00,4.00
3.00,2086.00,255000.00,4.00
2.00,2093.00,237800.00,3.00
3.00,2096.00,289000.00,4.00
1.00,2100.00,172000.00,4.00
2.00,2100.00,350000.00,3.00
2.00,2109.00,296000.00,4.00
3.00,2109.00,330000.00,4.00
2.00,2110.00,372000.00,3.00
2.00,2111.00,233500.00,4.00
3.00,2111.00,328000.00,4.00
3.00,2112.00,400000.00,3.00
2.00,2116.00,217500.00,3.00
3.00,2123.00,214000.00,3.00
3.00,2124.00,260000.00,4.00
3.00,2126.00,228750.00,4.00
3.00,2128.00,235000.00,3.00
3.00,2128.00,375000.00,3.00
2.00,2132.00,160000.00,3.00
3.00,2136.00,223058.00,5.00
3.00,2138.00,293000.00,3.00
3.00,2138.00,330000.00,3.00
2.00,2142.00,218000.00,3.00
3.00,2154.00,292000.00,3.00
2.00,2155.00,340000.00,4.00
3.00,2157.00,289000.00,4.00
2.00,2159.00,345000.00,4.00
2.00,2160.00,290000.00,4.00
2.00,2161.00,170250.00,3.00
4.00,2162.00,195000.00,4.00
2.00,2163.00,242638.00,3.00
2.00,2166.00,250000.00,3.00
2.00,2166.00,356035.00,4.00
2.00,2169.00,292000.00,4.00
2.00,2169.00,311518.00,4.00
2.00,2170.00,257729.00,3.00
3.00,2172.00,120000.00,4.00
2.00,2172.00,350000.00,3.00
3.00,2175.00,261000.00,4.00
2.00,2185.00,344250.00,3.00
2.00,2187.00,235000.00,3.00
3.00,2188.00,270000.00,4.00
3.00,2190.00,260000.00,3.00
3.00,2190.00,270000.00,3.00
3.00,2190.00,275000.00,3.00
3.00,2190.00,310000.00,3.00
3.00,2190.00,320000.00,3.00
3.00,2190.00,340000.00,3.00
3.00,2190.00,359900.00,3.00
2.00,2192.00,335000.00,3.00
2.00,2194.00,329000.00,3.00
2.00,2199.00,400000.00,4.00
2.00,2205.00,319789.00,4.00
3.00,2208.00,192000.00,3.00
3.00,2208.00,336000.00,4.00
3.00,2212.00,315000.00,4.00
3.00,2212.00,334000.00,3.00
4.00,2213.00,297000.00,4.00
3.00,2214.00,278000.00,4.00
3.00,2216.00,340000.00,4.00
2.00,2218.00,311328.00,4.00
2.00,2222.00,582000.00,4.00
3.00,2226.00,315000.00,3.00
2.00,2230.00,430000.00,3.00
3.00,2235.00,236685.00,4.00
2.00,2238.00,304000.00,3.00
2.00,2238.00,330000.00,4.00
3.00,2240.00,180000.00,3.00
3.00,2240.00,237500.00,4.00
3.00,2248.00,280000.00,4.00
2.00,2254.00,222750.00,5.00
2.00,2254.00,274900.00,3.00
3.00,2258.00,232500.00,5.00
3.00,2258.00,332000.00,4.00
3.00,2268.00,347500.00,3.00
2.00,2274.00,470000.00,3.00
2.00,2277.00,273000.00,2.00
3.00,2278.00,420454.00,4.00
3.00,2280.00,232425.00,4.00
3.00,2280.00,279000.00,5.00
3.00,2280.00,330000.00,4.00
3.00,2280.00,440000.00,3.00
3.00,2295.00,350000.00,4.00
2.00,2295.00,360000.00,4.00
3.00,2297.00,360000.00,3.00
2.00,2306.00,204918.00,4.00
3.00,2307.00,300000.00,4.00
3.00,2307.00,340000.00,3.00
3.00,2308.00,184900.00,4.00
3.00,2308.00,270000.00,4.00
3.00,2308.00,349900.00,3.00
2.00,2309.00,311000.00,4.00
3.00,2325.00,660000.00,3.00
2.00,2329.00,213750.00,4.00
2.00,2334.00,415000.00,3.00
3.00,2346.00,320000.00,5.00
3.00,2347.00,325000.00,5.00
3.00,2354.00,335750.00,4.00
2.00,2355.00,300000.00,3.00
3.00,2356.00,600000.00,4.00
3.00,2357.00,240000.00,3.00
3.00,2359.00,400186.00,4.00
2.00,2367.00,240000.00,4.00
3.00,2367.00,315537.00,5.00
3.00,2372.00,273750.00,4.00
2.00,2372.00,341000.00,4.00
3.00,2379.00,455000.00,4.00
3.00,2381.00,265000.00,4.00
4.00,2382.00,236000.00,5.00
4.00,2400.00,232000.00,3.00
2.00,2414.00,406000.00,3.00
3.00,2432.00,400000.00,3.00
3.00,2434.00,430000.00,4.00
3.00,2442.00,331000.00,3.00
3.00,2442.00,423500.00,4.00
3.00,2447.00,246000.00,4.00
4.00,2456.00,345000.00,4.00
3.00,2457.00,312000.00,5.00
1.00,2460.00,355000.00,3.00
3.00,2460.00,365000.00,4.00
2.00,2462.00,539000.00,4.00
3.00,2469.00,271000.00,3.00
3.00,2469.00,368000.00,3.00
3.00,2474.00,410000.00,3.00
4.00,2475.00,159900.00,6.00
2.00,2484.00,331200.00,4.00
2.00,2484.00,699000.00,5.00
3.00,2491.00,245000.00,4.00
3.00,2494.00,276000.00,5.00
3.00,2494.00,280000.00,4.00
3.00,2494.00,297000.00,5.00
3.00,2503.00,484500.00,3.00
2.00,2504.00,246750.00,4.00
3.00,2508.00,245918.00,5.00
3.00,2508.00,325000.00,3.00
3.00,2521.00,430000.00,3.00
3.00,2550.00,277980.00,4.00
3.00,2555.00,300000.00,6.00
3.00,2560.00,385000.00,3.00
3.00,2560.00,409000.00,3.00
2.00,2574.00,335000.00,3.00
2.00,2575.00,331000.00,3.00
3.00,2577.00,367463.00,4.00
2.00,2581.00,450000.00,4.00
3.00,2592.00,303000.00,5.00
2.00,2605.00,257200.00,4.00
3.00,2606.00,346375.00,5.00
2.00,2607.00,402000.00,4.00
3.00,2616.00,345000.00,4.00
4.00,2632.00,275000.00,3.00
3.00,2652.00,239700.00,4.00
3.00,2660.00,380000.00,4.00
3.00,2660.00,636000.00,4.00
3.00,2687.00,460000.00,5.00
2.00,2711.00,266000.00,4.00
3.00,2724.00,274425.00,4.00
3.00,2724.00,406026.00,4.00
3.00,2724.00,461000.00,4.00
3.00,2725.00,335750.00,3.00
3.00,2734.00,370500.00,4.00
3.00,2787.00,441000.00,5.00
2.00,2789.00,351000.00,4.00
3.00,2790.00,258000.00,5.00
3.00,2800.00,304037.00,5.00
3.00,2800.00,400000.00,3.00
3.00,2824.00,445000.00,5.00
2.00,2846.00,395000.00,3.00
5.00,2846.00,680000.00,5.00
2.00,2873.00,395000.00,3.00
3.00,2875.00,397000.00,5.00
3.00,2877.00,349000.00,5.00
3.00,2896.00,676200.00,5.00
2.00,2960.00,350000.00,3.00
3.00,2962.00,322000.00,4.00
3.00,2992.00,295000.00,5.00
3.00,3009.00,280987.00,4.00
2.00,3037.00,528000.00,4.00
3.00,3054.00,480000.00,4.00
4.00,3056.00,475000.00,4.00
3.00,3070.00,495000.00,4.00
3.00,3076.00,240000.00,5.00
3.00,3134.00,315000.00,5.00
2.00,3134.00,347650.00,4.00
3.00,3164.00,375000.00,5.00
2.00,3173.00,525000.00,3.00
3.00,3177.00,420000.00,4.00
2.00,3192.00,425000.00,4.00
3.00,3229.00,575000.00,4.00
4.00,3260.00,385000.00,5.00
3.00,3261.00,446000.00,4.00
3.00,3281.00,395100.00,5.00
1.00,3282.00,480000.00,3.00
3.00,3357.00,668365.00,4.00
3.00,3389.00,370000.00,5.00
4.00,3397.00,465000.00,4.00
3.00,3433.00,425000.00,5.00
3.00,3440.00,394470.00,4.00
3.00,3440.00,489332.00,4.00
3.00,3466.00,320000.00,5.00
3.00,3468.00,320000.00,5.00
4.00,3508.00,510000.00,5.00
4.00,3516.00,320000.00,5.00
3.00,3570.00,315000.00,4.00
3.00,3579.00,610000.00,5.00
3.00,3599.00,381300.00,5.00
4.00,3612.00,282400.00,8.00
3.00,3615.00,430000.00,5.00
3.00,3670.00,760000.00,5.00
2.00,3741.00,579093.00,5.00
4.00,3746.00,420000.00,5.00
3.00,3780.00,424000.00,4.00
3.00,3788.00,691659.00,5.00
3.00,3838.00,613401.00,4.00
4.00,3863.00,598695.00,5.00
3.00,3881.00,471750.00,5.00
3.00,3984.00,572500.00,5.00
3.00,3992.00,460000.00,4.00
3.00,4246.00,452000.00,5.00
4.00,4303.00,450000.00,4.00
3.00,4400.00,884790.00,4.00
